"Activo","Puede publicar","Descripción","Unidad de medida","Unidad de medida compra","Descripción de compra","Código de barras","Impuestos del cliente","Impuestos de proveedor","Cantidad a mano","Coste","Nombre","Puede ser comprado","Categoría del Producto","Referencia interna","Tipo de producto","Precio de venta","Puede ser vendido"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de poma, remolatxa i pastanaga 750 cc. FRUITALPUNTBIO;Multiplicador=1;","Unidades","Unidades","Suc de poma, remolatxa i pastanaga 750 cc. FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","12.0","1.6","Suc de poma, remolatxa i pastanaga 750 cc. FRUITALPUNTBIO","True","Sin categoría","alp0001","Almacenable","2.13","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de Poma 750 cc. FRUITALPUNTBIO;Multiplicador=1;","Unidades","Unidades","Suc de Poma 750 cc. FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","28.0","1.6","Suc de Poma 750 cc. FRUITALPUNTBIO","True","Sin categoría","alp0002","Almacenable","2.13","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de Pera 750 cc. FRUITALPUNTBIO;Multiplicador=1;","Unidades","Unidades","Suc de Pera 750 cc. FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","4.0","1.55","Suc de Pera 750 cc. FRUITALPUNTBIO","True","Sin categoría","alp0003","Almacenable","2.13","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de poma i magrana 750  ml, FRUITALPUNTBIO;Multiplicador=1;","Unidades","Unidades","Suc de poma i magrana 750  ml, FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.667","Suc de poma i magrana 750  ml, FRUITALPUNTBIO","True","Sin categoría","alp0004","Almacenable","2.33","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Melmelada de préssec  amb sirop d&#39;arròs 200 gr , A 2 PASOS DEL CAMPO;Multiplicador=1;","kg","kg","Melmelada de préssec  amb sirop d&#39","8437021906196.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.5","Melmelada de préssec  amb sirop d&#39;arròs 200 gr , A 2 PASOS DEL CAMPO","True","Sin categoría","alp0005","Almacenable","2.0","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Melmelada de tomàquet, 200 gr , A 2 PASOS DEL CAMPO;Multiplicador=1;","kg","kg","Melmelada de tomàquet, 200 gr , A 2 PASOS DEL CAMPO","8437021906103.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.8","Melmelada de tomàquet, 200gr , A 2 PASOS DEL CAMPO","True","Sin categoría","alp0006","Almacenable","2.3","True"
"True","True","Origen=Sant Boi de Llobregat ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Codonyat 200 gr, FRUITALPUNTBIO;Multiplicador=1;","Unidades","Unidades","Codonyat 200 gr, FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.25","Codonyat 200 gr, FRUITALPUNTBIO","True","Sin categoría","alp0007","Almacenable","2.93","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Suc de poma 250 cl, FRUITALPUNTBIO;Multiplicador=1;","kg","kg","Suc de poma 250 cl, FRUITALPUNTBIO","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.65","Suc de poma 250 cl, FRUITALPUNTBIO","True","Sin categoría","alp0008","Almacenable","0.83","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata negra 70% mascao ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata negra 70% mascao ALTERNATIVA 3","8435030570506.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","43.0","1.5666666666667","Xocolata negra 70% mascao, ALTERNATIVA 3","True","Sin categoría","alt0001","Almacenable","2.41","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata negra 85% mascao ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata negra 85% mascao ALTERNATIVA 3","8435030573897.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","8.0","1.81","Xocolata negra 85% mascao, ALTERNATIVA 3","True","Sin categoría","alt0002","Almacenable","2.38","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau instant 250 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cacau instant 250 gr ALTERNATIVA 3","8435030574566.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.0","2.09","Cacau instant 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0003","Almacenable","2.67","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè forte 250 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè forte 250 gr ALTERNATIVA 3","8435030573798.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.7979396825397","Cafè forte 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0004","Almacenable","4.06","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè espresso 250 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè espresso 250 gr ALTERNATIVA 3","8435030500015.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.93","Cafè espresso 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0005","Almacenable","4.24","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 75% cacao Perú ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata 75% cacao Perú ALTERNATIVA 3","8435030573903.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.9720606060606","Xocolata 75% cacao Perú, ALTERNATIVA 3","True","Sin categoría","alt0006","Almacenable","2.65","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè descafeïnat molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè descafeïnat molt 250 gr, ALTERNATIVA 3","8435030572296.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","4.0","4.45","Cafè descafeïnat molt 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0007","Almacenable","5.88","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Brasil-Tanzania molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè Brasil-Tanzania molt 250 gr, ALTERNATIVA 3","8435030572050.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.5012781609195","Cafè Brasil-Tanzania molt 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0008","Almacenable","3.46","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Batut de xocolata ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Batut de xocolata ALTERNATIVA 3","8435030574719.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","9.0","1.34","Batut de xocolata, ALTERNATIVA 3","True","Sin categoría","alt0009","Almacenable","1.71","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=cafè Perú-Tanzania mòlt 250gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","cafè Perú-Tanzania mòlt 250gr ALTERNATIVA 3","8435030572241.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","2.52","cafè Perú-Tanzania mòlt 250gr, ALTERNATIVA 3","True","Sin categoría","alt0010","Almacenable","3.23","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau pur 150 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cacau pur 150 gr ALTERNATIVA 3","8435030575006.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","7.0","2.32","Cacau pur 150 gr, ALTERNATIVA 3","True","Sin categoría","alt0011","Almacenable","3.09","True"
"False","False","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè en grà 250 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè en grà 250 gr ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.42836","Cafè en grà 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0012","Almacenable","4.4","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè hostelería ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè hostelería ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","11.18","Cafè hostelería, ALTERNATIVA 3","True","Sin categoría","alt0013","Almacenable","13.83","False"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè soluble 100 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè soluble 100 gr ALTERNATIVA 3","8435030571343.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","5.28","Cafè soluble 100 gr, ALTERNATIVA 3","True","Sin categoría","alt0014","Almacenable","6.76","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè soluble descafeinat 100 gr ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè soluble descafeinat 100 gr ALTERNATIVA 3","8435030572074.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.0","6.1","Cafè soluble descafeinat 100 gr, ALTERNATIVA 3","True","Sin categoría","alt0015","Almacenable","7.81","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucre de canya paraguai, 300 gr en tubs;Multiplicador=1;","Unidades","Unidades","Sucre de canya paraguai, 300 gr en tubs","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.36132","Sucre de canya paraguai, 300 gr en tubs","True","Sin categoría","alt0016","Almacenable","3.04","False"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre de canya panela 1kg, ALTERNATIVA 3;Multiplicador=1;","kg","kg","Sucre de canya panela 1kg, ALTERNATIVA 3","8435030533020.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","9.0","3.13","Sucre de canya panela 1kg, ALTERNATIVA 3","True","Sin categoría","alt0017","Almacenable","4.0","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucre de coco 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sucre de coco 250 gr, ALTERNATIVA 3","8435030573965.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.1","Sucre de coco 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0018","Almacenable","3.92","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cervesa Pilsener 33 cl;Multiplicador=1;","Unidades","Unidades","Cervesa Pilsener 33 cl","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.69","Cervesa Pilsener 33 cl","True","Sin categoría","alt0019","Almacenable","2.09","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cervesa Buckwheat 33 cl;Multiplicador=1;","Unidades","Unidades","Cervesa Buckwheat 33 cl","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.79","Cervesa Buckwheat 33 cl","True","Sin categoría","alt0020","Almacenable","2.24","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sabó en pastilla de cogombre100 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sabó en pastilla de cogombre100 gr, ALTERNATIVA 3","8435030573170.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.8440571428571","Sabó en pastilla de cogombre100 gr, ALTERNATIVA 3","True","Sin categoría","alt0021","Almacenable","2.33","False"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sabó en pastilla de mango 100 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sabó en pastilla de mango 100 gr, ALTERNATIVA 3","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.8440571428571","Sabó en pastilla de mango 100 gr, ALTERNATIVA 3","True","Sin categoría","alt0022","Almacenable","2.33","False"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sabó en pastilla de espigol 100 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sabó en pastilla de espigol 100 gr, ALTERNATIVA 3","8435030573224.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.8440571428571","Sabó en pastilla de espigol 100 gr, ALTERNATIVA 3","True","Sin categoría","alt0023","Almacenable","2.33","False"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Fideus de quinoa nº0 500 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Fideus de quinoa nº0 500 gr, ALTERNATIVA 3","8435030572302.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.58","Fideus de quinoa nº0 500 gr, ALTERNATIVA 3","True","Sin categoría","alt0024","Almacenable","3.21","True"
"False","False","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Macarrons de quinoa 500 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Macarrons de quinoa 500 gr, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.58","Macarrons de quinoa 500 gr, ALTERNATIVA 3","True","Sin categoría","alt0025","Almacenable","3.21","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata amb nibs de cacau 70%, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata amb nibs de cacau 70%, ALTERNATIVA 3","8435030574511.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","9.0","1.93","Xocolata amb nibs de cacau 70%, ALTERNATIVA 3","True","Sin categoría","alt0026","Almacenable","2.47","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata negra 65% Equador, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata negra 65% Equador, ALTERNATIVA 3","8435030573910.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","15.0","1.97","Xocolata negra 65% Equador, ALTERNATIVA 3","True","Sin categoría","alt0027","Almacenable","2.44","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Capsules cafè compostables INTENSO 10 unit, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Capsules cafè compostables INTENSO 10 unit, ALTERNATIVA 3","8435030574498.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.0","2.31","Capsules cafè compostables INTENSO 10 unit, ALTERNATIVA 3","True","Sin categoría","alt0028","Almacenable","2.96","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Capsules cafè compostables ARABICA 10 unit, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Capsules cafè compostables ARABICA 10 unit, ALTERNATIVA 3","8435030574481.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","14.0","2.42","Capsules cafè compostables ARABICA 10 unit, ALTERNATIVA 3","True","Sin categoría","alt0029","Almacenable","3.1","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre de canya Mascobado Filipinas 1 kg, ALTERNATIVA 3;Multiplicador=1;","kg","kg","Sucre de canya Mascobado Filipinas 1 kg, ALTERNATIVA 3","8435030563010.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","11.0","4.43","Sucre de canya Mascobado Filipinas 1 kg, ALTERNATIVA 3","True","Sin categoría","alt0030","Almacenable","5.67","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Perú mòlt 250gr;Multiplicador=1;","Unidades","Unidades","Cafè Perú mòlt 250gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.44","Cafè Perú mòlt 250gr","True","Sin categoría","alt0031","Almacenable","4.16","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Guatemala mòlt 250gr.;Multiplicador=1;","Unidades","Unidades","Cafè Guatemala mòlt 250gr.","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.02","Cafè Guatemala mòlt 250gr.","True","Sin categoría","alt0032","Almacenable","5.01","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Xocolata a la tassa 1 kg, ALTERNATIVA 3;Multiplicador=1;","kg","kg","Xocolata a la tassa 1 kg, ALTERNATIVA 3","8435030572159.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","7.33","Xocolata a la tassa 1 kg, ALTERNATIVA 3","True","Sin categoría","alt0033","Almacenable","9.38","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata a la tassa 350 gr (xocolata desfeta), ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata a la tassa 350 gr (xocolata desfeta), ALTERNATIVA 3","8435030572135.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","9.0","3.02","Xocolata a la tassa 350 gr (xocolata desfeta), ALTERNATIVA 3","True","Sin categoría","alt0034","Almacenable","3.87","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau instant 750 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cacau instant 750 gr, ALTERNATIVA 3","8435030573835.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","5.44","Cacau instant 750 gr, ALTERNATIVA 3","True","Sin categoría","alt0035","Almacenable","7.23","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau pur 500 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cacau pur 500 gr, ALTERNATIVA 3","8435030573828.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","5.97","Cacau pur 500 gr, ALTERNATIVA 3","True","Sin categoría","alt0036","Almacenable","7.64","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolatina, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolatina, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Xocolatina, ALTERNATIVA 3","True","Sin categoría","alt0037","Almacenable","0.18","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre Filipinas Mascobado 0,5 kg;Multiplicador=1;","kg","kg","Sucre Filipinas Mascobado 0,5 kg","8435030563003.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.41","Sucre Filipinas Mascobado 0&#39;5 kg","True","Sin categoría","alt0038","Almacenable","3.01","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cobertura de xocolata (pastilles a granel), ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cobertura de xocolata (pastilles a granel), ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","10.636","Cobertura de xocolata (pastilles a granel), ALTERNATIVA 3","True","Sin categoría","alt0039","Almacenable","12.7","False"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucrets de canya Paraguai 5g (800 tubs), ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sucrets de canya Paraguai 5g (800 tubs), ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","23.18","Sucrets de canya Paraguai 5g (800 tubs), ALTERNATIVA 3","True","Sin categoría","alt0040","Almacenable","27.4","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sucre de canya panela 400gr Equador, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Sucre de canya panela 400gr Equador, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.62","Sucre de canya panela 400gr Equador, ALTERNATIVA 3","True","Sin categoría","alt0041","Almacenable","2.24","True"
"False","False","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mini xocolates 5,5gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Mini xocolates 5,5gr, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.1507","Mini xocolates 5,5gr, ALTERNATIVA 3","True","Sin categoría","alt0042","Almacenable","0.21","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=PANELACAO Cacaou Instant 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","PANELACAO Cacaou Instant 250 gr, ALTERNATIVA 3","8435030573866.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.36","PANELACAO Cacaou Instant 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0043","Almacenable","3.02","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=COCOCAO cacau amb sucre de coco 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","COCOCAO cacau amb sucre de coco 250 gr, ALTERNATIVA 3","8435030574030.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","3.41","COCOCAO cacau amb sucre de coco 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0044","Almacenable","4.33","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata amb gingebre i llimona 60%, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata amb gingebre i llimona 60%, ALTERNATIVA 3","8435030574528.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","20.0","1.83","Xocolata amb gingebre i llimona 60%, ALTERNATIVA 3","True","Sin categoría","alt0045","Almacenable","2.43","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 100%, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Xocolata 100%, ALTERNATIVA 3","8435030574764.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","2.11","Xocolata 100%, ALTERNATIVA 3","True","Sin categoría","alt0046","Almacenable","2.79","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Arròs Basmati Punjab 500 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Arròs Basmati Punjab 500 gr, ALTERNATIVA 3","8435030572258.0","IVA 4% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.88","Arròs Basmati Punjab 500 gr, ALTERNATIVA 3","True","Sin categoría","alt0047","Almacenable","3.67","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè en grà Biológico 1 kg, ALTERNATIVA 3;Multiplicador=1;","kg","kg","Cafè en grà Biológico 1 kg, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","11.352857142857","Cafè en grà Biológico 1 kg, ALTERNATIVA 3","True","Sin categoría","alt0048","Almacenable","14.75","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sucre de Canya Golden Light Paraguai 1 kg, ALTERNATIVA 3;Multiplicador=1;","kg","kg","Sucre de Canya Golden Light Paraguai 1 kg, ALTERNATIVA 3","8435030571985.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","3.6005714285714","Sucre de Canya Golden Light Paraguai 1 kg, ALTERNATIVA 3","True","Sin categoría","alt0049","Almacenable","4.6","True"
"False","False","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Descafeïnat monodosis 75u, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Descafeïnat monodosis 75u, ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","19.776666666667","Descafeïnat monodosis 75u, ALTERNATIVA 3","True","Sin categoría","alt0051","Almacenable","20.88","False"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè Colòmbia 100% Arabiga molt 250 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cafè Colòmbia 100% Arabiga molt 250 gr, ALTERNATIVA 3","8435030571947.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.08","Cafè Colòmbia 100% Arabiga molt 250 gr, ALTERNATIVA 3","True","Sin categoría","alt0052","Almacenable","5.41","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè Colòmbia en grà 1 kg , ALTERNATIVA 3;Multiplicador=1;","kg","kg","Cafè Colòmbia en grà 1 kg , ALTERNATIVA 3","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.0","18.35","Cafè Colòmbia en grà 1 kg , ALTERNATIVA 3","True","Sin categoría","alt0053","Almacenable","23.48","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cacau instant 400 gr, ALTERNATIVA 3;Multiplicador=1;","Unidades","Unidades","Cacau instant 400 gr, ALTERNATIVA 3","8435030575013.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","4.39","Cacau instant 400 gr, ALTERNATIVA 3","True","Sin categoría","alt0054","Almacenable","5.62","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cafè Manifesto 100% arabiga en grà 1kg, UNITAT, ALTERNATIVA3;Multiplicador=1;","kg","kg","Cafè Manifesto 100% arabiga en grà 1kg, UNITAT, ALTERNATIVA3","8435030574986.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","18.153658536585","Cafè Manifesto 100% arabiga en grà 1kg, UNITAT, ALTERNATIVA3","True","Sin categoría","alt0055","Almacenable","24.65","True"
