"factualizado","bloqueado","equivalencia","idsubcuentairpfcom","idsubcuentacom","stockmin","observaciones","codbarras","codimpuesto","stockfis","stockmax","costemedio","preciocoste","tipocodbarras","nostock","codsubcuentacom","descripcion","codsubcuentairpfcom","secompra","codfamilia","codfabricante","imagen","controlstock","referencia","tipo","pvp","sevende","publico","partnumber","trazabilidad"
"2021-10-13","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galetes cookies de nous i cireres, KG, KEKS&KUCHEN;Multiplicador=1;",,"IVA10","0.395","0","18.18","0","Code39","0",NULL,"Galetes cookies de nous i cireres, KG, KEKS&KUCHEN",NULL,"1","5","Kerstin",NULL,"1","kek0035",NULL,"25.34","1","0",,"0"
"2021-10-13","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galetes cookies d&#39;avellana i civada, KG, KEKS&KUCHEN;Multiplicador=1;",,"IVA10","0.185","0","13.805375","0","Code39","0",NULL,"Galetes cookies d&#39;avellana i civada, KG, KEKS&KUCHEN",NULL,"1","5","Kerstin",NULL,"1","kek0036",NULL,"25.34","1","0",,"0"
"2021-12-21","0",NULL,NULL,NULL,"0","Origen= Málaga ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tortell de reis sense gluten, amb biscuit de vainilla i melmelada 28 cm (10-12 pax), KEKS & KUCHEN;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Tortell de reis sense gluten, amb biscuit de vainilla i melmelada 28 cm (10-12 pax), KEKS & KUCHEN",NULL,"1","Tortells","Tortell",NULL,"1","kek0037",NULL,"31.82","1","0",,"0"
"2021-12-21","0",NULL,NULL,NULL,"0","Origen= Málaga ;Visible=SI;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tortell vega classic 28 cm (10-12 pax), KEKS & KUCHEN;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Tortell vega classic 28 cm (10-12 pax), KEKS & KUCHEN",NULL,"1","Tortells","Tortell",NULL,"1","kek0038",NULL,"31.82","1","0",,"0"
"2021-12-21","0",NULL,NULL,NULL,"0","Origen= Málaga ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tortell trena de llevat amb farcit avellana 28cm (10-12 pax), KEKS & KUCHEN;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Tortell trena de llevat amb farcit d&#39;avellana 28cm (10-12 pax), KEKS & KUCHEN",NULL,"1","Tortells","Tortell",NULL,"1","kek0039",NULL,"31.82","1","0",,"0"
"2022-04-06","0",NULL,NULL,NULL,"0","Origen= ;Visible=NO;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galeta de civada i avellana, UNITAT, KEKS & KUCHEN (ALBERG);Multiplicador=1;",,"IVA10","-10","0","0.75","0","Code39","0",NULL,"Galeta cookie de civada i avellana, UNITAT, KEKS & KUCHEN (ALBERG)",NULL,"1","38","Kerstin",NULL,"1","kek0040",NULL,"0.68","1","0",,"0"
"2022-04-06","0",NULL,NULL,NULL,"0","Origen= ;Visible=NO;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pa de pèssic espelta i llimona, UNITAT, KEKS &KUCHEN (ALBERG);Multiplicador=1;",,"IVA10","2","0","1.1318631578947","0","Code39","0",NULL,"Pa de pèssic espelta i llimona, UNITAT, KEKS &KUCHEN (ALBERG)",NULL,"1","38","Kerstin",NULL,"1","kek0041",NULL,"1.51","1","0",,"0"
"2022-08-25","0",NULL,NULL,NULL,"0","Origen= Itàlia;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mantega 250 gr, SOSTER;Multiplicador=1;","8020889070019","IVA10","4.745","0","3.75","3.19","Code39","0",NULL,"Mantega 250 gr, SOSTER",NULL,"1","28","hortec",NULL,"1","lac0001",NULL,"4.8","1","0",,"0"
"2022-08-25","0",NULL,NULL,NULL,"0","Origen= Itàlia;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Mantega 125 gr, SOSTER;Multiplicador=1;","8020889070026","IVA10","4","0","2.1","0","Code39","0",NULL,"Mantega 125 gr, SOSTER",NULL,"1","28","hortec",NULL,"1","lac0002",NULL,"2.69","1","0",,"0"
"2022-09-22","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge cabra rulo 180 gr SOIGNON;Multiplicador=1;",,"IVA4","4","0","3.15","0","Code39","0",NULL,"Formatge cabra rulo 180 gr SOIGNON",NULL,"1","28","hortec",NULL,"1","lac0003",NULL,"4.35","1","0",,"0"
"2022-06-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge Mozzarella SENSE LACTOSA 100 gr, UNITAT, SOSTER;Multiplicador=1;",,"IVA4","-1","0","1.3014634146341","0","Code39","0",NULL,"Formatge Mozzarella SENSE LACTOSA 100 gr, UNITAT, SOSTER",NULL,"1","28","selvatan",NULL,"1","lac0004",NULL,"1.71","1","0",,"0"
"2020-03-10","0",NULL,NULL,NULL,"0","Origen= Itàlia;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mantega sense lactosa 125 gr, UNITAT, SOSTER;Multiplicador=1;",,"IVA10","0","0","1.75","0","Code39","0",NULL,"Mantega sense lactosa 125 gr, UNITAT, SOSTER",NULL,"1","28","selvatan",NULL,"1","lac0005",NULL,"2.29","1","0",,"0"
"2021-09-08","1",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Fomatge parmesà cunya 100 gr.,UNITAT, SAVIOLA;Multiplicador=1;","8005821030986","IVA4","3","0","2.46","0","Code39","0",NULL,"Formatge parmesà cunya 100 gr., UNITAT, SAVIOLA",NULL,"1","28","hortec",NULL,"1","lac0006",NULL,"3.12","1","0",,"0"
"2022-08-29","0",NULL,NULL,NULL,"0","Origen= Canovelles;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Formatge gorgonzola 200 gr, BASSI;Multiplicador=1;","8006291010324","IVA4","2","0","3.4","0","Code39","0",NULL,"Formatge gorgonzola 200 gr, BASSI",NULL,"1","28","hortec",NULL,"1","lac0007",NULL,"4.35","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=vedella 6 kg Gallifa -kg.-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"vedella 6 kg Gallifa -kg.-",NULL,"1","24","lasoleia",NULL,"1","las0454",NULL,"12.88","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=LOT FAMILIAR de vedela (6 Kg a 14.66€/kg), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","73","0","Code39","0",NULL,"LOT FAMILIAR de vedella (6 Kg a 14.66€/kg), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1040",NULL,"80","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=LOT PLANXA de vedela (12€ kg), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","48.554705882353","0","Code39","0",NULL,"LOT PLANXA de vedella (4 Kg a16.5 €/kg), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1042",NULL,"60","1","0",,"0"
"2022-06-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de vedella (safata 400gr. 4 unitats), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","4","0","5.4","0","Code39","0",NULL,"Hamburguesa de vedella (safata 400gr. 4 unitats), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1049",NULL,"6.88","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Bistec extra de vedella (safata 600gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","8.9","0","Code39","0",NULL,"Bistec extra de vedella (safata 600gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1050",NULL,"11.4","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Bistec 1a de vedela (safata 600gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","1","0","7.72","0","Code39","0",NULL,"Bistec 1a de vedela (safata 600gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1051",NULL,"10.14","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Entrecot de vedella (safata 700gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","11.8","0","Code39","0",NULL,"Entrecot de vedella (safata 700gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1052",NULL,"14.97","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tall rodó de vedella (safata 650gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","-1","0","8.5594594594595","0","Code39","0",NULL,"Tall rodó de vedella (safata 650gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1053",NULL,"4.61","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Xurrasco de vedella (safata 400gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","1.26","0","4.2375","0","Code39","0",NULL,"Xurrasco de vedella (safata 400gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1054",NULL,"7.14","1","0",,"0"
"2022-03-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Carn picada de vedella (safata 400gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","4.15","0","Code39","0",NULL,"Carn picada de vedella (safata 400gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1055",NULL,"5.27","1","0",,"0"
"2022-03-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Fricandó de vedella (safata 500gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","2","0","5.65","0","Code39","0",NULL,"Fricandó de vedella (safata 500gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1056",NULL,"7.16","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Filet de pobre de vedella (safata 650gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","6.15","0","Code39","0",NULL,"Filet de pobre de vedella (safata 650gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1057",NULL,"8.41","1","0",,"0"
"2022-03-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Filet de vedella (bossa de 2 talls, safata 180gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","1","0","6.6","0","Code39","0",NULL,"Filet de vedella (bossa de 2 talls, safata 180gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1058",NULL,"8.36","1","0",,"0"
"2022-03-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Carn de vedella per estofat (aprox 400gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","-2","0","4.7","0","Code39","0",NULL,"Carn de vedella per estofat (aprox 400gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1059",NULL,"5.96","1","0",,"0"
"2022-06-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Carn de vedella per arrebossar (safata 500gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","-1","0","5.65","0","Code39","0",NULL,"Carn de vedella per arrebossar (safata 500gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1060",NULL,"7.23","1","0",,"0"
"2019-12-17","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Tall rodó de vedellla sencer (1.5kg. aprox) , UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","1.998","0","14","0","Code39","0",NULL,"Tall rodó de vedellla sencer (1.5kg. aprox) , KG, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1061",NULL,"18.49","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Minihamburguesa de vedella (safata 250 gr, 6 unit), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","1","0","3.6","0","Code39","0",NULL,"Minihamburguesa de vedella (safata 250 gr, 6 unit), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1062",NULL,"4.61","1","0",,"0"
"2022-03-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Os i costella, UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","-1","0","3.4125","0","Code39","0",NULL,"Os i costella, UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1063",NULL,"4.18","1","0",,"0"
"2020-03-04","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=KG;Nom_Compra=Entranya, KG, LA SOLEIA;Multiplicador=1;",,"IVA10","-0.228","0","10","0","Code39","0",NULL,"Entranya, KG, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1064",NULL,"12.67","1","0",,"0"
"2020-09-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Filet de vedella sencer, KG, LA SOLEIA;Multiplicador=1;",,"IVA10","-0.002","0","30","0","Code39","0",NULL,"Filet de vedella sense tallar peça 400 gr aprox, KG, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1065",NULL,"38.01","1","0",,"0"
"2020-11-17","0",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra= Cua de vedella, UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","-1.032","0","10","0","Code39","0",NULL,"Cua de vedella, UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1066",NULL,"12.67","1","0",,"0"
"2022-03-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de vedella gran (safata 2 unit, 300 gr), UNITAT, LA SOLEIA;Multiplicador=1;",,"IVA10","0","0","3.6","0","Code39","0",NULL,"Hamburguuesa de vedella gran (safata 2 unit, 300 gr), UNITAT, LA SOLEIA",NULL,"1","24","lasoleia",NULL,"1","las1067",NULL,"4.61","1","0",,"0"
"2020-05-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Transport ecomissatger Zona 1 Terrassa Nucli urbà;Multiplicador=1;",,"IVA21","0","0","5.0909090909091","0","Code39","0",NULL,"Transport ecomissatger Zona 1 Terrassa Nucli urbà",NULL,"1","VARI","VARIS",NULL,"1","lat0001",NULL,"5.15","1","0",,"0"
"2020-01-27","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Transport ecomissatger Zona 2= Can Parellada, Les Fonts i Matadepera;Multiplicador=1;",,"IVA21","-1","0","0","0","Code39","0",NULL,"Transport ecomissatger Zona 2: Can Parellada, Les Fonts i Matadepera",NULL,"1","VARI","VARIS",NULL,"1","lat0002",NULL,"9.27","1","0",,"0"
"2018-04-25","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Ratafia 1/2 litre + ampolla;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Ratafia 1/2 litre + ampolla",NULL,"1","13","VARIS",NULL,"1","lau0001",NULL,"4.88","1","0",,"0"
"2018-04-25","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Ratafia 3/4 litre + ampolla;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Ratafia 3/4 litre + ampolla",NULL,"1","13","VARIS",NULL,"1","lau0002",NULL,"7.32","1","0",,"0"
"2022-01-25","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Peça Seitan 250 gr, UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","5","0","3.08","0","Code39","0",NULL,"Peça Seitan 250 gr, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0001",NULL,"3.94","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Peça Seitan 500 gr. -Unitat-;Multiplicador=1;",,"IVA10","0","0","5.9904695652174","0","Code39","0",NULL,"Peça Seitan 500 gr, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0002",NULL,"7.88","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan amb tomàquet sec i pinyos (4 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","-1","0","4.6420580645161","0","Code39","0",NULL,"Llibrets de seitan amb tomàquet sec i pinyos (4 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0003",NULL,"6.58","1","0",,"0"
"2020-05-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan amb tomàquet sec i pinyos (6 uunit), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","1","0","5.0176857142857","0","Code39","0",NULL,"Llibrets de seitan amb tomàquet sec i pinyos (6 uunit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0004",NULL,"8.36","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan farçits amb ceba i dàtil (4 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","3","0","5.14","0","Code39","0",NULL,"Llibrets de seitan farçits amb ceba i dàtil (4 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0005",NULL,"6.58","1","0",,"0"
"2020-05-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan farçits amb ceba i dàtil (6 uunit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","0","0","4.6107368421053","0","Code39","0",NULL,"Llibrets de seitan farçits amb ceba i dàtil (6 uunit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0006",NULL,"8.36","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan farçits de pebrot vermell i nou (4 unit), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","6","0","4.3028571428571","0","Code39","0",NULL,"Llibrets de seitan farçits de pebrot vermell i nou (4 unit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0007",NULL,"6.58","1","0",,"0"
"2019-11-20","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan de pebrot vermell i nou (6 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","-1","0","5.76448","0","Code39","0",NULL,"Llibrets de seitan de pebrot vermell i nou (6 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0008",NULL,"8.36","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan farçits amb xampinyó (4 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","3","0","5.14","0","Code39","0",NULL,"Llibrets de seitan farçits amb xampinyó (4 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0009",NULL,"6.58","1","0",,"0"
"2020-05-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan farçits amb xampinyó (6 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Llibrets de seitan farçits amb xampinyó (6 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0010",NULL,"8.37","1","0",,"0"
"2022-02-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan  amb trompeta de la mort (4 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","1","0","3.8645898305085","0","Code39","0",NULL,"Llibrets de seitan  amb trompeta de la mort (4 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0011",NULL,"6.58","1","0",,"0"
"2024-04-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llibrets de seitan amb trompeta de la mort (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","0","0","6.61","0","Code39","0",NULL,"Llibrets de seitan amb trompeta de la mort (6 unit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0012",NULL,"8.36","1","0",,"0"
"2022-01-11","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Botifarra de pastanaga i festuc (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","8436576340158","IVA10","2.795","0","3.45","0","Code39","0",NULL,"Botifarra de pastanaga i festuc (2 unit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0013",NULL,"4.41","1","0",,"0"
"2022-01-11","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Botifarra de bolets (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","1","0","3.2114333333333","3.08","Code39","0",NULL,"Botifarra de bolets (2 unit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0014",NULL,"4.41","1","0",,"0"
"2022-01-11","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Botifarra de pebre vermell (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","0","0","3.2604","0","Code39","0",NULL,"Botifarra de pebre vermell (2 unit), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0015",NULL,"4.41","1","0",,"0"
"2022-01-11","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Botifarra de carbassa, mostassa i sàlvia (2 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","4","0","3.45","2.84","Code39","0",NULL,"Botifarra de carbassa, mostassa i sàlvia (2 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0016",NULL,"4.41","1","0",,"0"
"2022-01-11","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Botifarra de 5 pebres (2 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","2","0","3.45","0","Code39","0",NULL,"Botifarra de 5 pebres (2 unit.), UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0017",NULL,"4.41","1","0",,"0"
"2022-01-25","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Peça de Tofu blanc 250 gr, UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","5","0","3.28","0","Code39","0",NULL,"Peça de Tofu blanc 250 gr, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0018",NULL,"4.2","1","0",,"0"
"2020-11-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tofu blanc cuallat amb llimona 250 gr, UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","1","0","3.07296","0","Code39","0",NULL,"Tofu blanc cuallat amb llimona 250 gr, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0019",NULL,"4.44","1","0",,"0"
"2022-07-12","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tofu condimentat amb comí, UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","1","0","2.9369882352941","0","Code39","0",NULL,"Tofu condimentat amb comí, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0020",NULL,"4.31","1","0",,"0"
"2020-02-04","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tofu condimentat amb cúrcuma, UNITAT, LA VEGANERIA;Multiplicador=1;",,"IVA10","0","0","3.01456","0","Code39","0",NULL,"Tofu condimentat amb cúrcuma, UNITAT, LA VEGANERIA",NULL,"1","25","lavegane",NULL,"1","lav0021",NULL,"4.07","1","0",,"0"
